id,title,released,popularity,average_stars,total_votes,genres,overview
126963,Dragon Ball Z: Battle of Gods,2013-03-30,208.524,6.8,1243,"['Animation', 'Action', 'Science Fiction']","The events of Battle of Gods take place some years after the battle with Majin Buu, which determined the fate of the entire universe. After awakening from a long slumber, Beerus, the God of Destruction is visited by Whis, his attendant and learns that the galactic overlord Frieza has been defeated by a Super Saiyan from the North Quadrant of the universe named Goku, who is also a former student of the North Kai. Ecstatic over the new challenge, Goku ignores King Kai's advice and battles Beerus, but he is easily overwhelmed and defeated. Beerus leaves, but his eerie remark of ""Is there nobody on Earth more worthy to destroy?"" lingers on. Now it is up to the heroes to stop the God of Destruction before all is lost."
919689,War of the Worlds: Annihilation,2021-12-22,203.429,5.5,58,"['Science Fiction', 'Action']",A mother and son find themselves faced with a brutal alien invasion where survival will depend on discovering the unthinkable truth about the enemy.
504827,The Bob's Burgers Movie,2022-05-26,182.346,7.0,126,"['Animation', 'Adventure', 'Comedy']","When a ruptured water main creates an enormous sinkhole right in front of Bob's Burgers, it blocks the entrance indefinitely and ruins the Belchers’ plans for a successful summer. While Bob and Linda struggle to keep the business afloat, the kids try to solve a mystery that could save their family's restaurant. As the dangers mount, these underdogs help each other find hope and fight to get back behind the counter, where they belong."
284053,Thor: Ragnarok,2017-10-24,196.85,7.6,18069,"['Action', 'Adventure', 'Fantasy', 'Science Fiction', 'Comedy']","Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela."
816977,They/Them,2022-07-24,282.867,5.6,58,"['Horror', 'Thriller']",Campers at an LGBTQ+ conversion camp endure unsettling psychological techniques while the campsite is stalked by a mysterious killer.
482321,Ron's Gone Wrong,2021-10-15,198.805,8.1,1356,"['Animation', 'Science Fiction', 'Family', 'Comedy']","In a world where walking, talking, digitally connected bots have become children's best friends, an 11-year-old finds that his robot buddy doesn't quite work the same as the others do."
755433,The Monster at the End of This Story,2020-10-29,220.361,3.0,3,"['Family', 'Animation']",The Monster at the End of This Story is Sesame Street special on HBO Max.
753232,The Commando,2022-01-07,188.244,6.2,84,"['Action', 'Crime', 'Thriller']","An elite DEA agent returns home after a failed mission when his family makes an unexpected discovery in their house – a stash of money worth $3 million. They soon face the danger and threat of a newly released criminal and his crew, who will do whatever it takes to retrieve the money, including kidnap the agent’s daughters. Stakes are high and lives are at risk in this head-to-head battle as the agent stops at nothing to protect his family against the money-hungry criminals."
839678,Unhuman,2022-06-03,199.054,5.5,30,"['Horror', 'Comedy']","After their school bus crashes, a group of high school students is thrown into a terrifying fight for survival as they try to take down a group of unhuman savages… before they kill each other first."
14836,Coraline,2009-02-05,213.674,7.8,5947,"['Animation', 'Family', 'Fantasy']","When Coraline moves to an old house, she feels bored and neglected by her parents. She finds a hidden door with a bricked up passage. During the night, she crosses the passage and finds a parallel world where everybody has buttons instead of eyes, with caring parents and all her dreams coming true. When the Other Mother invites Coraline to stay in her world forever, the girl refuses and finds that the alternate reality where she is trapped is only a trick to lure her."
39108,Dragon Ball Z: Wrath of the Dragon,1995-07-15,197.752,7.2,520,"['Animation', 'Action', 'Science Fiction']",The Z Warriors discover an unopenable music box and are told to open it with the Dragon Balls. The contents turn out to be a warrior named Tapion who had sealed himself inside along with a monster called Hildegarn. Goku must now perfect a new technique to defeat the evil monster.
276907,Legend,2015-09-09,201.331,7.0,3113,"['Crime', 'Thriller']","Suave, charming and volatile, Reggie Kray and his unstable twin brother Ronnie start to leave their mark on the London underworld in the 1960s. Using violence to get what they want, the siblings orchestrate robberies and murders while running nightclubs and protection rackets. With police Detective Leonard ""Nipper"" Read hot on their heels, the brothers continue their rapid rise to power and achieve tabloid notoriety."
592350,My Hero Academia: Heroes Rising,2019-12-20,192.455,8.3,950,"['Animation', 'Action', 'Fantasy', 'Adventure']","Class 1-A visits Nabu Island where they finally get to do some real hero work. The place is so peaceful that it's more like a vacation … until they're attacked by a villain with an unfathomable Quirk! His power is eerily familiar, and it looks like Shigaraki had a hand in the plan. But with All Might retired and citizens' lives on the line, there's no time for questions. Deku and his friends are the next generation of heroes, and they're the island's only hope."
10195,Thor,2011-04-21,181.874,6.8,18621,"['Adventure', 'Fantasy', 'Action']","Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth."
745376,"Hello, Goodbye, and Everything in Between",2022-07-06,195.936,6.1,94,"['Romance', 'Drama']","Clare and Aidan, who after making a pact that they would break up before college, find themselves retracing the steps of their relationship on their last evening as a couple. The epic date leads them to familiar landmarks, unexpected places, and causes them to question whether high school love is meant to last."
438631,Dune,2021-09-08,221.081,7.9,7471,"['Science Fiction', 'Adventure']","Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
606856,Togo,2019-12-20,155.486,8.2,1546,"['Adventure', 'Family']","The untold true story set in the winter of 1925 that takes you across the treacherous terrain of the Alaskan tundra for an exhilarating and uplifting adventure that will test the strength, courage and determination of one man, Leonhard Seppala, and his lead sled dog, Togo."
520763,A Quiet Place Part II,2021-05-21,188.202,7.6,4588,"['Science Fiction', 'Thriller', 'Horror']","Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path."
400160,The SpongeBob Movie: Sponge on the Run,2020-08-14,192.013,7.6,2501,"['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy']","When his best friend Gary is suddenly snatched away, SpongeBob takes Patrick on a madcap mission far beyond Bikini Bottom to save their pink-shelled pal."
1865,Pirates of the Caribbean: On Stranger Tides,2011-05-14,191.819,6.5,12191,"['Adventure', 'Action', 'Fantasy']","Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past."
698508,Redeeming Love,2022-01-21,188.645,7.9,108,"['Drama', 'History', 'Romance']",A retelling of the biblical book of Hosea set against the backdrop of the California Gold Rush of 1850.
776305,Belle,2021-07-16,201.814,8.0,407,"['Animation', 'Drama', 'Science Fiction', 'Music']","Suzu is a 17-year-old high-school student living in a rural town with her father. Wounded by the loss of her mother at a young age, Suzu one day discovers the massive online world ""U"" and dives into this alternate reality as her avatar, Belle. Before long, all of U's eyes are fixed on Belle, when, suddenly, a mysterious, dragon-like figure appears before her."
926899,The House,2022-01-14,194.884,7.0,695,"['Animation', 'Drama', 'Comedy', 'Horror', 'Fantasy']","Across different eras, a poor family, an anxious developer and a fed-up landlady become tied to the same mysterious house in this animated dark comedy."
920143,The Trip 6,2021-12-25,194.323,7.2,60,['Comedy'],"The last year High School excursion is the walk where anything can happen, but the last year High School excursion with the parents, that is the last straw. And since Álvaro Castaño knows that security is better than the police, he decides to travel with his family to watch over his daughter Sarita, however, his mother-in-law, Raquel, is not willing to allow it and also embarks in the plan . On the paradisiacal beaches of San Andrés, Álvaro Castaño will become Sara's nightmare and the sensation for the excursion, while his sexy mother-in-law of him will be the one to steal the show. El Paseo 6, the last yeat High School excursion, because the luck of the grandmother, the High School girls wish it."
